left_entity_id,left_name,right_business_id,right_name,confidence,
14623,master movers 2130 winter ave,31290,master movers 2130 winter ave,1,
65205,master art  frame 2608 w kennedy blvd,18607,master art and frame 2608 w kennedy blvd,1,
29730,jimmys diner 3301 shelby st,33606,jimmys diner 3301 shelby st,1,
32147,jin china 10041 e adamo dr,21517,jin china 10041 e adamo dr,1,
80024,massage  healing center 777 n shadeland ave,36003,massage  healing center 777 shadeland ave,1,
93019,jj ratigan brewing co 227 e high st,54090,jj ratigan brewing 227 e high st,1,
51226,sweet 16th bakery 311 n 16th st,87822,sweet 16th a bakery 311 n 16th st,1,
82803,jj thai cuisine 2028 chestnut st,71341,jj thai cuisine 2028 chestnut st,1,
72046,philadelphia hotel bella vista 752 s 10th st,73683,philadelphia hotel bella vista 752 10th st,1,
88834,the car people 3994 dickerson pike,84413,the car people 3994 dickerson pike,1,
6251,philadelphia orthodontics 1420 walnut st ste 518,53289,philadelphia orthodontics pc 1420 walnut st ste 518,1,
23405,jazzys bbq 5703 w waters ave,8332,jazzys bbq 5703 w waters ave,1,
17031,javahz 4330 w el prado blvd,22709,javahz 4330 w el prado blvd,1,
15346,the chinese noodle factory 133 n 11th st,76754,the chinese noodle factory 133 n 11th st,1,
50194,mastrys 233 central ave,4910,mastrys bar 233 central ave,1,
9195,philadelphia school of circus arts 6452 greene st,54140,philadelphia school of circus arts 6452 greene st,1,
40985,jays fabric center 801 pasadena ave s,12804,jays fabric center 801 pasadena ave,1,
23996,jays family restaurant 3037 dickerson pike,81024,jays family restaurant 3037 dickerson pike,1,
69110,jazz  jokes 174 3rd ave n,87900,174 3rd ave n 174 3rd ave n,1,
78509,the chile burrito 162 4th ave n,83787,chile burrito 162 4th ave n,1,
59097,the center for mind body  spirit 7649 delmar blvd,50235,the center for mind body  spirit 7649 delmar blvd,1,
39777,sweat fitness 700 e passyunk ave,58793,sweat fitness 700 e passyunk ave,1,
56017,the center for growth 233 s 6th st ste c33,54159,the center for growth 233 s 6th st c33,1,
68168,jeannies deli 2 e athens ave,79776,jeannies deli 2 e athens ave,1,
24795,jeepsters 6875 ulmerton rd,16939,jeepsters 6875 ulmerton rd,1,
22672,jefferson animal hospital 2120 s jefferson ave,42585,jefferson animal hospital 2120 s jefferson ave,1,
82204,jeffrie c leibovitz dpm 9505 e 59th st ste a,33700,jeffrie leibovitz dpm 9505 e 59th st ste a,1,
9757,philadelphia real estate classes 9227 frankford ave,78423,philadelphia real estate classes 9227 frankford,1,
17128,square cat vinyl 1054 virginia ave,34745,square cat vinyl 1054 virginia ave,1,
4702,jester family chiropractic 620 w strasburg rd,53915,jester family chiropractic pc 620 w strasburg rd,1,
85165,jjs wine bar 206 e main st,83110,jjs wine bar 206 main st,1,
74087,petsville citrus park 7302 altaloma st,12364,petsville of citrus park 7302 altaloma st,1,
80803,mass ave pub 745 massachusetts ave,27242,mass avenue pub 745 massachusetts ave,1,
76223,marys little lamb preschool 7311 n armenia ave,13226,marys little lamb preschool 7311 n armenia ave,1,
11606,petit jardin en ville 134 n 3rd st,75399,petit jardin en ville 134 n 3rd st,1,
33426,joseph fox bookshop 1724 sansom st,56795,joseph fox bookshop 1724 sansom st,1,
75418,joseph genuardi florist 410 e fornance st,70249,joseph genuardi florist 410 e fornance st,1,
86550,joseph p wiggs dds 1916 patterson st ste 605,84206,joseph p wiggs 1916 patterson st ste 605,1,
56324,petes famous pizza 116 n 21st st,57069,petes famous pizza 116 n 21st st,1,
91435,joshua a halpern md pa 4214 n habana ave,2570,joshua a halpern md pa 4214 n habana ave,1,
71907,mas tacos por favor 732 mcferrin ave,82093,mas tacos por favor 732 mcferrin ave,1,
54367,the belmont pet resort and daycare 3206 belmont blvd,81122,the belmont pet resort and daycare 3206 belmont blvd,1,
51102,petes auto service center 7832 castor ave,73467,petes auto service center 7832 castor ave,1,
83846,jonis pet salon 4512 s dale mabry hwy,12290,jonis pet salon 4512 s dale mabry hwy,1,
77915,joy spa  nail 427 w street rd,68244,joy spa nail 427 w street rd,1,
45274,peter t kousoulis dmd 501 s 4th st,66188,peter t kousoulis dmd pc 501 s 4th st,1,
83911,jrs services and recovery 2334 s california st,34367,jrs services and recovery 2334 s california st,1,
7411,pet starr salon 2345 seven springs blvd,18033,pet starr salon 2345 seven springs blvd,1,
92176,js ibrows and spa 1975 e stop 13 rd,35764,js ibrows  spa 1975 e stop 13 rd,1,
22562,mary lee josey md 508 s habana ave ste 350,12957,mary lee josey md pa 508 s habana ave ste 350,1,
53413,jtails 2616 6th ave s,22654,jtails 2616 6th ave s,1,
18086,juans mexican grill 671 alderman rd,10115,juans mexican grill 2 671 alderman rd,1,
41015,the better box 8601 frankford ave,79620,the better box 8601 frankford ave,1,
14186,jones movers 361 s post rd,28926,jones movers 361 s post rd,1,
2717,jn automotive 798 sumneytown pike,72375,jn automotive 798 sumneytown pike,1,
49076,john erbs service center 16133 n dale mabry hwy,362,john erbs service center 16133 n dale mabry hwy,1,
4087,jockish flowers 2636 s east st,31446,jockish flowers 2636 s east,1,
68279,mason chiropractic health  wellness 1265 columbia ave,84407,mason chiropractic health and wellness 1265 columbia ave,1,
66972,the boxing gym 4151 lindell blvd,44683,the boxing gym cwe 4151 lindell blvd,1,
73520,joes new york diner 11701 n florida ave,5331,joes new york diner 11701 n florida ave,1,
2,st honore pastries 935 race st,78912,new st honore pastries 935 race st,1,
15550,joes towing  recovery 6670 114th ave,4124,joes towing  recovery 6670 114th ave,1,
19275,the bluebird cafe 4104 hillsboro pike,80873,bluebird cafe 4104 hillsboro pike,1,
37322,joeys house of pizza 897 elm hill pike,86432,joeys house of pizza 897 elm hill pike,1,
11279,st john the evangelist church 21 s 13th st,66627,st john the evangelist church 21 s 13th st,1,
75475,jondie 412 main st,83467,jondie 412 main st,1,
74907,pets first veterinary center 924 e haverford rd,52839,pets first veterinary center 924 haverford rd,1,
84866,the black abbey brewing company 2952 sidco dr,84156,the black abbey brewing company 2952 sidco dr,1,
46257,johnny paisanos 226 baltimore pike,68234,johnny paisanos 226 baltimore pike,1,
31512,johnnys hots 1234 n delaware ave,64460,johnnys hots 1234 n delaware ave,1,
11128,johns roast pork 14 e snyder ave,53477,johns roast pork 14 snyder ave,1,
1289,johns seafood 1326 w girard ave,80394,bj johns seafood 1326 w girard ave,1,
75167,sweet bes 12027 manchester rd,43914,sweet bes 12027 manchester rd,1,
59040,petrelli chiropractic  rehabilitation 1420 walnut st ste 606,66418,petrelli chiropractic  rehabilitation 1420 walnut st 606,1,
81049,philadelphia scooters 2501 wharton st unit g,67333,philadelphia scooters 2501 wharton st unit g,1,
79974,jaspers westside 101 ford st,52157,jaspers westside 101 ford st,1,
17480,philly style soft pretzel bakery 920 woodbourne rd,75386,philly style soft pretzel bakery 920 woodbourne rd,1,
608,philadelphia skating club and humane society 220 holland ave,54989,philadelphia skating club and humane society 220 holland ave,1,
84195,inhabit 211 s ritter ave,30977,inhabit 211 s ritter ave,1,
8963,the east room 2412 gallatin ave,91601,the east room 2412 gallatin ave,1,
85849,inn at whitewing farm 370 valley rd,74794,inn at whitewing farm 370 valley rd,1,
50857,the dry house 2104 crestmoor rd,81361,the dry house 2104 crestmoor rd,1,
63685,insight health and wellness 1601 walnut st ste 514,66805,insight health  wellness 1601 walnut st ste 514,1,
91846,mays place 4180 manchester ave,48671,mays place 4180 manchester ave,1,
52398,insty tune  lube 14783 n dale mabry hwy,7246,insty tune  lube 14783 n dale mabry hwy,1,
33844,integrated health solutions 6330 e 75th st ste 124,28331,integrated health solutions 6330 e 75th st ste 124,1,
87450,integrative chiropractic center 2026 n broad st,59337,integrative chiropractic center 2026 n broad st,1,
93741,integrity tire  automotive centers 4029 little rd,15986,integrity tire  automotive centers 4029 little rd,1,
59493,intelligent gourmet 3413 s manhattan ave,22503,intelligent gourmet 3413 s manhattan ave,1,
88435,may jewelers 150 park ave,76945,may jewelers 150 park ave,1,
63360,international food mart 2855 logan st,90495,international food mart 2855 logan st,1,
80666,international montessori school 2150 w 96th st,30631,international montessori school 2150 w 96th st,1,
51034,maxxs produce 255 s 20th st,77495,maxxs produce 255 s 20th st,1,
67312,international vision center 1017 chestnut st,62384,international vision center 1017 chestnut st,1,
7917,invigorate spa 4825 e 96th st ste 500,33899,invigorate 4825 e 96th st ste 500 ste 500,1,
56261,invision creative cafe 275 16th st n,23702,invision creative cafe 275 16th st n,1,
16182,oscars tavern 1524 sansom st,62167,1524 sansom 1524 sansom st,1,
15127,spring garden market 400 spring garden st,61639,new spring garden market 400 spring garden st,1,
69138,inglewood family dentistry 4311 gallatin pike,83620,inglewood family dentistry 4311 gallatin pike,1,
10923,the fabric house 4308 sidco dr,81247,fabric house 4308 sidco dr,1,
24195,indy rental  sales 3016 w southport rd,34845,indy rental  sales 3016 w southport rd,1,
40400,sportsmans grille 5405 harding pike,81010,sportsmans grille 5405 harding pike,1,
20284,indulge hair salon 1603 federal st,80335,indulge hair salon 1603 federal st,1,
87601,indulge nail studio 1032 south st,62752,indulge nail studio 1032 south st,1,
75614,indy acres paintball 7225 e raymond st,34178,indy acres paintball 7225 e raymond st,1,
21507,indy airport taxi 4849 w washington s,28265,indy airport taxi 4849 w washington,1,
73324,indy cycle specialist 5804 e washington st,30643,indy cycle specialist 5804 e washington st,1,
73055,indy dance academy 9401 n meridian st,30048,indy dance academy 9401 n meridian st,1,
3140,indy massage company 4735 statesmen dr ste d,28679,indy massage company 4735 statesmen dr ste d,1,
54345,indy roof company 5460 shelbyville rd,32493,indy roof company 5460 shelbyville rd,1,
78787,infinity caterers inc 4401 cresson st,54519,infinity caterers 4401 cresson st,1,
85595,indy steak  lemonade 3367 w 10th st,33482,indy steak  lemonade 3367 w 10th st,1,
88750,indy towing service 3350 sutherland ave,28109,indy towing service 3350 sutherland ave,1,
22462,indy vapor shop 4930 lafayette rd ste c,32322,indy vapor shop 4930 lafayette rd ste c,1,
20022,philly pretzel factory 7366 frankford ave,52489,philly pretzel factory 7366 frankford ave,1,
55086,infinite body piercing 626 s 4th st,52792,infinite body piercing 626 s 4th st,1,
61935,maze group development 1910 spring garden street suite 1,70496,maze group development 1910 spring garden street suite 1,1,
85798,philly phitness 130 s 17th st,72265,philly phitness 130 s 17th st,1,
68676,the fireplace bar 3377 tree court ln,45847,fireplace bar 3377 tree court ln,1,
46392,irenes floral design 4315 telegraph rd,48661,irenes floral design 4315 telegraph rd,1,
25560,iris and ivy 1126 florida ave,23897,iris and ivy 1126 florida ave,1,
92447,isabel oneil bridal collection 1540 s dale mabry hwy ste e,12152,isabel oneil bridal collection 1540 s dale mabry hwy ste e,1,
69411,jaime perez md 307 s macdill ave,3311,jaime perez md pa 307 s macdill ave,1,
47055,the comics club 714 w lumsden rd,24504,the comics club 714 w lumsden rd,1,
3211,jaco juice and taco 8 w gay st,54107,jaco juice and taco 8 w gay st,1,
8445,jacob joly dmd 443 w girard ave,76425,joly jacob dmd pc 443 w girard ave,1,
31544,the comfort authority 9608 n nebraska ave,1187,the comfort authority 9608 n nebraska ave,1,
13775,philly foodworks 2901 w hunting park ave,56819,philly foodworks 2901 w hunting park ave,1,
66040,springwater 115 27th ave n,89894,springwater 115 27th ave,1,
93539,matt mcgee dds pc 2827 bransford ave,84434,matt mcgee dds pc 2827 bransford ave,1,
20924,ottaways parkside ice cream parlor 5641 main st,24111,ottaways parkside ice cream parlor 5641 main st,1,
88166,the civil life brewing company 3714 holt ave,38047,the civil life brewing company 3714 holt ave,1,
19856,stars auto finance 3900 nolensville pike,85581,stars auto finance 3900 nolensville pike,1,
34355,mastrys bait  tackle 1700 4th st s,11566,mastrys bait and tackle 1700 4th st s,1,
41498,the cigar box 7421 n shadeland ave,33261,the cigar box llp 7421 n shadeland ave,1,
40504,spuzamilord michelle md pa 5100 seminole blvd,18805,michelle spuzamilord md pa 5100 seminole blvd,1,
18192,james a vito dmd 523 e lancaster ave,56200,james a vito dmd 523 e lancaster ave,1,
34954,philipsons jewelry 2468 state road 580,10325,philipsons jewelry 2468 state road 580,1,
73222,james c lewis dmd 4101 little rd,1127,james c lewis dmd pa 4101 little rd,1,
93260,james cancellari od 7802 citrus park town center mall,8755,james cancellari od pa 7802 citrus park town center mall,1,
57,james dant 5624 e washington st,32737,james dant 5624 e washington st,1,
71750,the condo shop 1425 locust st,62038,condo shop 1425 locust st,1,
41841,philly home girls 2006 frankford ave ste 103,61215,philly home girls 2006 frankford ave 103,1,
19324,isabella pizza 1824 e passyunk ave,54620,isabella pizza 1824 e passyunk ave,1,
34477,itint windows 1155 n warson rd,46888,itint windows 1155 n warson rd,1,
19572,starsiak osteopathic clinic 3955 eagle creek pkwy ste a,34711,starsiak osteopathic clinic 3955 eagle creek pkwy ste a,1,
2422,the disco dolls 4632 n florida ave,17193,the disco dolls 4632 n florida ave,1,
29003,island boat adventures 6800 sunshine skyway ln s,22381,island boat adventures 6800 sunshine skyway ln s,1,
622,maximum grow gardening 6117 e washington st,34070,maximum grow gardening 6117 e washington st,1,
79144,istanbul restaurant 2631 nolensville pike,90834,istanbul restaurant 2631 nolensville pike,1,
40716,philly maid green 1905 n 2nd st unit 2f,74916,philly maid green 1905 n 2nd st  2f,1,
40572,itechshark 14844 manchester rd,41057,itechshark 14844 manchester rd,1,
18491,the dan company 1148 antioch pike,81693,the dan company 1148 antioch pike,1,
83003,the cupcake collection 1213 6th ave n,83876,cupcake collection 1213 6th ave n,1,
39662,the corner pocket 12686 starkey rd,23186,the corner pocket 12686 starkey rd,1,
39780,the cuban sandwich shop 10434 n florida ave,1140,the cuban sandwich shop 10434 n florida ave,1,
85858,the crying wolf 823 woodland st,83062,the crying wolf 823 woodland st,1,
54766,the crows nest 7336 manchester rd,36716,7336 manchester 7336 manchester rd,1,
84479,j  a exterior solutions 4415 solly ave apt b,78489,j  a exterior solutions 4415 solly ave apt b,1,
66501,philly inmovement 500 kenilworth st,54726,philly inmovement 500 kenilworth st,1,
59271,the country bride  gent 1537 n broad st,60715,the country bride and gent 1537 n broad st,1,
27928,maxamillions gentlemens quarters barber parlor 2035 chestnut st,67133,maxamillions gentlemens quarters barber parlor 2035 chestnut st,1,
24414,spring garden restaurant 400 spring garden st,68227,spring garden restaurant 400 spring garden st,1,
84683,dessert designs 850 hillwood blvd,84528,dessert designs 850 hillwood blvd,1,
54044,trattoria moma 7131 germantown ave,74491,trattoria moma 7131 germantown ave,1,
17928,olive oil etcetera 22 s main st,77931,olive oil etcetera 22 s main st,1,
32118,nail spa 6847 olive blvd,49610,spa nail 6847 olive blvd,1,
23838,beauty coliseum 1118 south st,80781,beauty coliseum 1118 south st,1,
77311,salon blush 2407 e york st,73889,salon blush 2407 e york st,1,
54348,beauty nails spa 6548 torresdale ave,80077,beauty nails spa 6548 torresdale ave  50,1,
60735,becks cajun cafe 2955 market st,66613,becks cajun cafe 2955 market st,1,
27672,nashville gymnastics training center 104 centennial cir,81515,nashville gymnastics training center 104 centennial cir,1,
16202,salon bass 2056 pine st,57803,salon bass 2056 pine st,1,
4465,bell beverage 2809 s front st,52729,bell beverage 2809 s front st,1,
13676,bell floor covering 1050 n 2nd st,55681,bell floor covering 1050 n 2nd st,1,
